msno,churn_proba,risk_tier,rank
PPX1pX0nHGaiCoFef2ne9jjBoV6JXdWF5Z47CeoicY0=,0.999688,high,268
gIc4eYCIcu4NVYX6RC/pYtMxORCGcCY8ftNyZQ6GXhk=,0.999687,high,269
y64RrDFLLjOGXfbrgDVQDefhbV9ldLZ5L5U1D/bHWKM=,0.999687,high,270
NuKmf8yjE8K4dcf/51KZaBz2VE3cTUp+Wb+djEtdLB8=,0.999687,high,271
9YhrfUtZyRS+pXIdZAmdXVmPMaWnJU8KXEy8nCJm6IE=,0.999686,high,272
pfdvftl3lf0qcARiJU/YCobEymm+vyg3IIBlJD8c0zc=,0.999686,high,273
Ug7K2uf9k80O4sUJKYMSpGl+76mb2nx2GQ+wtRrUn4k=,0.999685,high,274
C6wJjntYv9B5UBL/SJMY+tVErnugoxdIPRO9fTJzYds=,0.999685,high,275
xUP3Igu7WD3xlMtJMrh/ng2oRg4wrmyuCy4JtG3nWtE=,0.999685,high,276
iAIiWHJI5Yoz4Tc/Fec29EAIiWo/F08+vFBbAcmj9kM=,0.999683,high,277
ORtxofBrB3oU87MfhyZglODjIfpYO3vyOQFnJVwAvS8=,0.999683,high,278
59gOK16+jAhImXbaLqk5Yt5mIvT8yIuBFXKcuCIVlHE=,0.999682,high,279
xBrqW0ZXbMB8EwucrA9eSzDCPI6HfEPpfdl960aKD7I=,0.999682,high,280
lHHx2fEhxlIHf/hXLZVH0H7k04qq3P5a4O4RB4dhehc=,0.999681,high,281
jSSfHpgXbCzua6yFzTKUToKFEC38BJjJ0VN2VOj8dAk=,0.999681,high,282
lEhcoFtgFfQos4jS+Qm2xck1O7HXVv4SQvSqB5/F7/Y=,0.99968,high,283
C15KHwiRnjfqBqULqzq8Q/gaXjn0y41r02GCBChp8R4=,0.99968,high,284
baTyr+k0j5EYcjNiaaqz2ZcIiY9z59QjHY4xpEUGaAU=,0.99968,high,285
2qzuLOkyP9SEm5aD3/X/3yu5NxBHL88kmSzF9rD/WoQ=,0.99968,high,286
CvjInCTKp5OaXldH0YgrNCeBrvELinkEpoQbVhW8+kQ=,0.999679,high,287
WT5pyS9np+bTLbNiARXpJD6n7/2ZlJqRJHoCvQTYluA=,0.999679,high,288
SAShbEjO5UcKQq0LJ99U2oTKoepB0OMNxFayN73tUXo=,0.999678,high,289
7F5cGOhb96RRPW9GmmKiTZnpE5AosLJMo+v0qxtpIGM=,0.999678,high,290
QMnMEY866c5zTCWaNQTdBZWp96WCwuVKr11V32d8TDw=,0.999678,high,291
ThGWLKcl+yrT/FXCVuTZXhr2OiHxxBFC1Y1eqTyc5UE=,0.999678,high,292
8Xfv7IUv40xKnUuCL44nfYXHXiuP1NwlVW0ECqLreX4=,0.999677,high,293
0WPH7X2JNAUBzSd+B11YpPnWlJnz5BvmBJLo62RrJoA=,0.999677,high,294
PzeVwW0gkim/UwSTRcU+/48N1B+pD2hpW2DY0ZWFThk=,0.999677,high,295
Y9dFOL5yYZ6U5QaUfiMNOLeFyBqoNbwEJ2GHZfIflx4=,0.999677,high,296
rFb1IMMimbXUl6Qc4QniYd7dtNoNY6Fy2NMw7JlFTrM=,0.999676,high,297
11AM+uzoXNbD+7hErhfsvbWVoNatEC8RSo9MDjMlv4E=,0.999676,high,298
M74a7CFvaYZc6QQdR+Dxrb9IMWgLWKiXMQT3P+QvJwo=,0.999676,high,299
MUdJ/SK8dP7hFJUod7gRjBi40JIQ4AHH8IJXGhsN1eg=,0.999675,high,300
KuJATUHHLT/3nEM9sGwJr3GeFcezidE+qONARS/JsKI=,0.999675,high,301
dnNEqUx9FCNVB9G/NFgD2hrTYZ+NZdR62mXiKc/tdZw=,0.999675,high,302
+JFIBwmbVfzK3N4jjcN8ELOT0WyjXbJeHYxeMxBF1XM=,0.999675,high,303
bhXTVSgCPertJlRLnWctmCRBsXvOuuMzPHX7aoWotAQ=,0.999675,high,304
bAO15Ty50LT3aldInwnc50qeVCdCipok2/twZQYht1A=,0.999674,high,305
cvnSmdlNZHZe74oZM2u7VeH5WKtrDCiEfqY2w9omVJA=,0.999673,high,306
Ul2DGMyY9G35RaO4vdz6XhcMCE3V0BuWhfELROl0aL4=,0.999673,high,307
2Hanot6PlgiY/GeOOp+Dq9ZRteGdRJWfhDFUo/4irYg=,0.999672,high,308
xMTpeQyVxs/eWDcBA19IBXSDLDR1EsGr7Slw5UGDV6E=,0.999671,high,309
myEbcTySx626AvUMoxs4koB8/Kz+p4QllSrqXu5V6X4=,0.999671,high,310
ShSTBh4Ck+NveJVVC+LjKGahA4Fx9MFxrYMEIASU/IE=,0.999671,high,311
TVO55WmnjAzk/gNqovTxDpvqXQFaLlGApIOr6NgTZxQ=,0.999671,high,312
hdYKikmlHROLLpx1mkzA2JlJn708Orc6CZwpcVe+bXg=,0.999669,high,313
ZI9hIyiuQUJR+0UJaRS4leGjRnSRWMYKqEc10hhbkzY=,0.999669,high,314
gjb3mlNKR5Wo/g9b195DPZ4TYGManZtzwLemiLGH4jM=,0.999669,high,315
ieoGKEnfG/pgXagsLW/F4o7tTCZaSjh++iEMrDjNSDo=,0.999669,high,316
+TU1CKbK9OHPs8QhLBFudhLPv3PHtI/jbRisKMzs8aA=,0.999669,high,317
RL5UYEuKWo0J1uJTZmIz7sm49TUy1Mk8WliHDt5wWDE=,0.999668,high,318
hDx4LzOgR5FvFsCtjytrqNUteMSUsU/gD88qsr9zvAA=,0.999668,high,319
aIsSZrNZ9eD9vWoxJzHnmmR82u0tjOpqj8RI3OW6VTY=,0.999667,high,320
CZ522AG+UN11MeRQ8ChaZGDDH6fjU56LeYTmZg97/pg=,0.999667,high,321
eKiwQQ3TmhsExMnYz+UvVuVDL6cBm8uysOL959eJ5Sc=,0.999667,high,322
ol+0M96kCnN+Wg4AKGgWzgZAjSR6ii1/YMVosj4CHYw=,0.999666,high,323
Eynbb28KEP7Kw+s0kzWStghw/7veA4pxil8B5AZROnE=,0.999666,high,324
wllNIiFCfwVJxk8jJrdTtN8+dWxfyDWlSZJgUseno9E=,0.999666,high,325
D2SHi6oe6t4N0zjOyJBwGiy3ZqCv7dvwL+tuJA7V63E=,0.999665,high,326
EJ6JPkzYLyjFXxrcS3lB52LDtYmYue8i9Mkch8qUK/0=,0.999664,high,327
zjL52LqD3ASp/TpZHk1skvmZxT7I9qm18stOLTZR5oQ=,0.999663,high,328
2RiclRXx9bCrvL4Yez/OGrwMlriNwSXpSWsy3OgTdoI=,0.999662,high,329
HF43tBVYNzLebmat41YRAVZxkWPC/yTTDKJvQZ/qf28=,0.999662,high,330
9A3IDcFWNzYh4T/sd9G0pLSs0ef+vbw0k7qMVmaDO5k=,0.999661,high,331
MIF96ESLdZ2pTehZsHYaFCJ4AopB5mDTwGJWSmircm4=,0.999661,high,332
i+HVr+LIMvd3CyXKz4cAadEyY22EnHWm5wAqzd9vi3w=,0.999661,high,333
rQj6Y7csvAgwJ3GGy7sO0Q8+cZTQ7nalc+B6sMTZZGY=,0.999661,high,334
oW02DnY+awiimkT+Ovrwqa3kWebdLJKSCq4xw2OcIhQ=,0.999661,high,335
Mx4UFyyFb4zyLxpp7lhmPMZwhuxDlfy6jL/V4/KjH6E=,0.999661,high,336
BRgl9FDqK82fpHVW3FGspczOO5sUXV+TWnoC2obRK+A=,0.99966,high,337
4LXT//F77gADxm7Mx8mTeNUv6s/OFHD5I9SVrgKc1iI=,0.99966,high,338
3qIkZWnGKvYz5bRwXDfveZwiWAJcLIWUCwtpBgNVr2o=,0.99966,high,339
aqW4fN7RzbEEUcs0CREfHaAbja5dp9qUVBy/8/Yiwu8=,0.999659,high,340
ypnXmVkPwmLiQweCsoe60dORUyOHTCv32sODl2WCwBU=,0.999659,high,341
caIYr7cB8YkCeoHa087Bl7f3ZoS4UaAhqmWlLsWcycg=,0.999659,high,342
aGkRnEkMBus7IeIUZsqvatJVO8NX6kNw675B//fECNc=,0.999659,high,343
LAxbAmuYe5zu7Dx+Db8Pu5a9uneKDrjDGewv+6AcTcM=,0.999658,high,344
wbNG3PBKKkm9YGsyQZ0UJmjXCrR6yDCosPz+cJwFSIw=,0.999658,high,345
BONsy8UplsZQDdTNnyWU5HMgHhD3UXV1nWtbhzOZdP8=,0.999658,high,346
TLy9yL3pIlonOueAINTN/t5wqrb9+f5sIwUDwiRsTxU=,0.999658,high,347
CZt5yzAgfTJkP5UFfsxkiNw9rmuRpr+ayFLLkQuOFKY=,0.999658,high,348
3csvfGpcJgoIL+bxIQDrsGt7OSRePw6nWUAAqpUw/gI=,0.999657,high,349
FkVaC9wBfwNlsDf9HFydHS4VYMQcJzI9uD4wwGtAdMs=,0.999657,high,350
U/BZlFFyVd4uYabMUX/YrPNRxvnzaFfve8qbc0oMVo4=,0.999657,high,351
X5yo6FEBl6iMzhgmy5S1dcFJjmae+cdY7oKCPXpn704=,0.999657,high,352
BsqCRVSW6Fw+a6Jqi0/3i15ri3iLdx025uod1YRhaUg=,0.999656,high,353
sXx9A/EfgHynJNgDLJYU36vqjcPTvvA2a8LoVYStFn4=,0.999655,high,354
YyC20WlM9Hs4XnuXXT6UZH0W8x10g/nmrkzr/08LEc0=,0.999655,high,355
iFxb4cUQGWfI5OoOLoDOcGzdvfYAMn2tlqfMAdasNh0=,0.999655,high,356
QohC/gZlBoNzUOcB6c2iCS6qO+t+/ABMZ6gXyMosd3M=,0.999655,high,357
5ZuKei0ezbWkFv9NRxtoNWnrR+xU7ueQv88iV3ukg0U=,0.999655,high,358
4k6XPi6UTNMrP/I2hqyGd8+Spekularl2Q8O+mepX7A=,0.999654,high,359
DK2CNpbWNNRPHxf/Wig6eR4skNzhHUp0QoQLES2BscQ=,0.999654,high,360
6oETvx/txrHrmreJFeZonS3L49T0htEPPxAQxA4ziYE=,0.999654,high,361
WHsCtkOVsauvqBL0ULuG38887y7aU8GXdCmJMjw6hjQ=,0.999654,high,362
rzxslREptdY6ie+r569mwts0bvrmaXPbbS+bD2FK1r4=,0.999653,high,363
4QqXZzw8Wl0r8y9VzpMc2fS3cqe6R/TF9lRdDm00XBQ=,0.999653,high,364
2osTnLmTad0bds+Z5qPHswYADFsiAPq2eMxGR1qE/cQ=,0.999653,high,365
TBIJPx62H1jlMlHoXEn+pzwPe2IiYuPlM6Cp1Qoiyf0=,0.999652,high,366
sdd3ZtNzgtsDR9tdKNEyA9RAdFiAP7OZcEOwnjiBrHQ=,0.999652,high,367
Q4C7IsDf56HnWHMtHcj6MyWz/fI7BvWvxA8VF5L4jyU=,0.999652,high,368
573dichVkfRCZqLZBW2njZuyEmvFFLZmeD7XnKpNaDM=,0.999652,high,369
T23f1GG1uxwdH2W4AN10VDogLR7UZmVnhtPHYzc+2G4=,0.999652,high,370
KgmaHY78xbs6mD2FOHuxXTYTNrFEgXlPGeFSP8dY5BU=,0.999652,high,371
mhjNky1QbmRR0nXNpMm8Mvv4ID8Cw2eHN8pMeMPCHqA=,0.999651,high,372
sPHP4nqLjYZXFOvtHSsy344/Qy+AeLotSFfCLbLqCbw=,0.999651,high,373
u9DVP8hue1tgKeOhLcgUd7OiAL35W0gb/6iuElvIhuM=,0.999651,high,374
QqEdYgEIwq6ssUniP+qmV1KJD2wOnI6zA0MT4T1YaDI=,0.999651,high,375
2cilwRJ69rpOWCRdqyugadPn0rtECUYmtPuvZ3XGeQ8=,0.999651,high,376
OWJhiyUKsXQ6CqKX9hFeTtQG8IicmuOcgs6MfXXp03Q=,0.999651,high,377
BTiaOynRM7xBmdNnIeg/Aztzi18hzjxXHTN5ML6tDP8=,0.99965,high,378
stPwnrewCz/v34MGmsVTweSMS5Ma2B2XrZpqxBSHX3c=,0.99965,high,379
CZ8b9Csva+pU5AaMTqDEW9QYf8YoU7ZK5hJh9Ud3OFo=,0.99965,high,380
8X6GHxlmQbPIjwjA0opkAGEx2ruwEYXLu5CpCNfmtrk=,0.99965,high,381
GtsU7bHbSJAPrxHm7DE1/zVS8ZbI3ixN1lSGDxBpFqM=,0.999649,high,382
xGbB8upzzygstAVULOGhpEHWUIKsSFN0nEekxFyjfWo=,0.999649,high,383
7VxiQT4uGNvesX6N9uBQ+ytDzzFl8rC0Wlzygl0uwy0=,0.999649,high,384
21K7UGcae8oxn/eH8iBPSmX6hetiK9BiL0yCl8mYBsg=,0.999649,high,385
TBmjN4RPZegy7HGILOIqfx+xTMleenlift/WokURh5k=,0.999648,high,386
k26yafp7IYFZ1u6Om0uMJX+jlfVlBkgZlIYTOnkxPFE=,0.999648,high,387
i6Xs6FO98HhATEpUSY4DryZFg7oFsmXyFxnXhcvay9o=,0.999647,high,388
1GkFYioaVprPgKI8xuN9ji/u4nSBa+WUXAPZUxZ8exc=,0.999647,high,389
/yaRjm+EP2wSauGoF7popZD2boA71dzgDPoP9nFnE4c=,0.999647,high,390
AF6ZE2aFB8BD8p9Qm3ojtPxKXdZdEBkYx6KZKNA7qFQ=,0.999647,high,391
15oo+MoibdMGGuco1bz1y9CfEPAtiZFo/hGl7pIivJo=,0.999647,high,392
GyEpJM/E8IMMCfZwOPiI95FOgWlrCHBQH0vio2HQgZ8=,0.999647,high,393
M/+HpvqqHc19hMs3EvLbpdR2CPPsikq3S2WXybCUkcU=,0.999646,high,394
IHUIw4GnqbYCyi+6KH6hgxge79EcVDa796KHaSTNz9w=,0.999646,high,395
pV0fArT51ukcDRNu4M1dhzriCnTkHomD+58YT8C9SUg=,0.999646,high,396
g9M9YjvPpXk2gu2pKYEYsnAu0jppzymkk5WrbTTxnFo=,0.999645,high,397
VqVmHaDzFph9wThS6Sx51ibESIRcKkr+Zzg0NMuYtqU=,0.999645,high,398
xivHlaK3I00Ch40Eh8C8H5P7Sj1R3Qy+EiMgbu4upL0=,0.999645,high,399
k59a57uJ5aPTMLD1RrXXWMhCir0sOTdaxCazlbJV9bw=,0.999645,high,400
ohh1NhPY6h6mwAlXU2FPjdjtV+5KdxLb+hlcyEFXmAg=,0.999645,high,401
20pIBM/c7DrLO2scUCbh2h4xNX+7/pGJXTMHAmLISq4=,0.999644,high,402
9PMYZGGNRdzsUvRoPXeSW5eNB8OmsGogrUaR7Xwadow=,0.999644,high,403
7sa10ie5skcnlShCmkCjiUw5e2Ot1z/zWz9fJHyifD0=,0.999643,high,404
kFdGZbIUppgYpTGmrOgwf5lFkHY2NeB7DGwF0sRtPcs=,0.999643,high,405
BU2gPEo+8vTjZDZvcI6ycUZN5ARb9+I0bCWh9fZtMBc=,0.999643,high,406
oehGI69DkVEfhJHDkERuwE/8QnlEq0uum17deqh/mQA=,0.999643,high,407
p6vtgw5xxEKa7F20Iyrc61X+m8SFSwU17urcraPLFPo=,0.999642,high,408
6DVTHmHKy8lB5Ijccq7DwNqv4f3EDDaRHpq/+0Taw7E=,0.999642,high,409
xiFxnJ2BLEPF9PPnt1/TNBQkWfpfHCYrtvIPv+0ssuE=,0.999642,high,410
X+QCrZ+jk5Z20gbkgYXr54a6+gWs/Tx6Th60gfGlvAw=,0.999642,high,411
glXkX+EJVD+51V5uJJMooyHg5YBZHrS/dBmQm6lt7mA=,0.999642,high,412
Xhaq+TY1KwxmxofLGr6I2+wVil6Uo3agysDbofxVJNo=,0.999642,high,413
kqMDYGwFaM7dq/lkeB3iNDByLLzRw1Rjc9rObxipPEc=,0.999642,high,414
YJO5TZXSuhcI9GgEHRy0N4JkozLz6hn0OxWhYMdFZM4=,0.999642,high,415
exvVOUm3UtFD2HFAhIO1OCNxtbxI0ZXQwEDsk8+idIs=,0.999642,high,416
hKx1OmJOl9Wg5DhITs3Bp4pcS7rvzOdXGGspABy13Ck=,0.999641,high,417
Z+b6REYkIF8AseB8TC0WsRrrOT9LRAIb9NfJz0XVPjg=,0.999641,high,418
gyfTuTaj7TweZHGexV95s2vGLDfl1vBm1piY2wiirrs=,0.999641,high,419
OJG93gdLcYI8H/hbw3iIekc248AcYoQEWdPht83v3yY=,0.999641,high,420
FaZw8FC24i4mZvwOPKnaZHuoI2QAWjTTcPrgjS+hZ1k=,0.999641,high,421
yDIt/1kWYb9FpMshj8gBanKA0ssywHJBw9ZjaN3sNl8=,0.999641,high,422
1iiaoZSrcSoczGh/TCh0XRh5uwT3cTOT2Ojv6IH3RaA=,0.99964,high,423
vjUq7PwQMpW21peUXxI74G+hmBhpNviGZET1Ve3C0Uw=,0.99964,high,424
5ft4XejfsRO+ns09gTp9UklkQ1jdFFXzOxumiSUFnnY=,0.99964,high,425
1g8FpEIdWZiQLCkE++aku01hWGNP0zWB5HH1NEiJJXU=,0.999639,high,426
n0jkdt0QoS9TxETu3E7JG7Hb6GjvLvGEfMc7fbtyIHI=,0.999639,high,427
9xyT4IuwMuB12SfK6sq/B9ClaaHPlj6yXmmifp27rlc=,0.999639,high,428
CEIGTvBOtSsW9W4dxYqiqOxW+twrDTx997690Brrsm8=,0.999638,high,429
I0TCVWdmSqrBda+4n+0qX9CVBxstxqvHhNgErYQuvBM=,0.999638,high,430
BZ2bfBQoNHOcT4EbFN0te5nnrMTfM+4ZJAX/1h3OhYY=,0.999638,high,431
xa041KdXvdxFRWoFx4EBcWNgdrTF4KMKFFuqGCISmyM=,0.999638,high,432
MnRucCyBxvwF35WP9EQqXWGR9CViSVK7QVuuz1kDI+k=,0.999638,high,433
0qZz2LIbVOFcp0Ub6xuNkEn5+d7M01S9uoOrEdcQulI=,0.999638,high,434
i8MshuSMv7cCuTqMCtIH+2PhrTtDbQtHUzVAifQPHgI=,0.999638,high,435
0fdaNZMmE7m+uPKMZkw44/ZDOSYPUJPKelSCxzX8+A0=,0.999637,high,436
y3O2iWUIhZUsFRgacJSVHoszcZn4ENlgJToNjHCBr1Y=,0.999637,high,437
SGycIfyda62ezhZYfhouY0EHEkPr28j7MMw1ZRP2nFE=,0.999636,high,438
UkzbZqGgf+do6u20Co3CfexkAG1Wm7nu0FtY8SzHKgI=,0.999636,high,439
4R0+9u27G1b0VH7ondChTPp1kXRc56KAO/EgDLnzmB0=,0.999636,high,440
X2EPoioGcfcxlBJoN+Oju+evk+56zyPJt9NI5aOWKM0=,0.999636,high,441
IvJSY4GqhLr5J+Po2DreyzzCxzOAKh+hQJ74myjZmTY=,0.999636,high,442
6VC4oDJaagdeYMpc3woaZvz8izh2uNy1mC/rsQ1pO+I=,0.999635,high,443
MFTiBpbL04W7Jji0gU0f+D7y6Jsx647PFcUAA+ekv7U=,0.999635,high,444
omix2UOpzoO+TB4hq7KktMEi1eO5u8bMQWFu3+RYEgw=,0.999635,high,445
1uYWEn3NfkiI++PcdRQdGG4SK0CwI+0+wvaVciWAzsM=,0.999635,high,446
BX2dPSC2lU8AEm0qbsboRqLLYzdX02OI5nB/3O/oZ54=,0.999635,high,447
tMaeBPW/gfEvIxpgpuSc3LaF4ciMI3Ft2Wgj008O2GU=,0.999635,high,448
GXbMLTYprGi4AGUlO9Wghp2oehW5e7EX68c4nSPQRvk=,0.999635,high,449
KFaDz8xP5+Tiy6nYzwZl0L4IDR8EXxWxDZeJl0sjtpc=,0.999635,high,450
Rr7utaUzGsTil4QUbLwE5Ub13hJ8hqO7vGODvNLiqC4=,0.999634,high,451
HwMdJa5wHxdCzw6XiNOW47Rm5lDLkxXvJxO83FVk0a8=,0.999634,high,452
xl6pUP2OQ97Z4FPtxmgY8NMc7l4STqo1fuXlsUvVbLc=,0.999634,high,453
J6JStg3FmqvlOtB3aduV0KmfGdo025n4vUGZr3gXKuo=,0.999634,high,454
uyz4H+4p6z8ltarpl5jO2IHq5ixhwmqKqV1rIDHeRRw=,0.999634,high,455
TFIdXkqgOhhBBBZcio9xENx09mWDobIzmGGvQStvxLk=,0.999634,high,456
6dykf71TSN9Mbb6PEJivSbx+LGM5RS/RD8HQMCUMUY8=,0.999634,high,457
1BLYgrbHo74u2RM1gZLepzuA2QwOLuBHw+33K7iJMXs=,0.999633,high,458
ZM3+lO5P5k2TlHWY0s7Vgx70Q3n9fOppiaoXgHx84ZE=,0.999633,high,459
oW3sO4vMZkJHuxSlaz/bPuwYnwt6J/rGsPIzMnbuB4U=,0.999633,high,460
1MOA0hjkqUeZ//KHDxORkOQoC1/WEBfIDzu22yWzTws=,0.999633,high,461
cqYeR9EoXmYKstj7talUy4jKgg8UYD08tcMjpb3v7Eo=,0.999633,high,462
GeW/2HryvYLbfJEJcVHRV1F5ZTE3+jO05Jov0CmNxTQ=,0.999632,high,463
mFk8orC3pcTyy9T0ElV6if6MwPc18if4w3XCbTmgI44=,0.999632,high,464
oZNyFognwPWZasNf8qQu4S2egtQ8MJz4djX3cLYMpJs=,0.999632,high,465
PrYzRMHSIIpqd/sr7B3Kq7Opv9Ada9abrdtJbGV0o2s=,0.999632,high,466
1tYJPWufxZLSxQ63ZawA8B3Xa9D3PmDkyz72lg0Qlf4=,0.999631,high,467
E5fBZh2yRlpON2zMmJKX8hAtikYLIXXPCGjE17cCbRg=,0.999631,high,468
iQyo35qNPfD+mP8myqVP7PyYPl0VSpFBBnE9Fmz7JzE=,0.999631,high,469
OQZe7vuq7CoW9YuYBZr37nB8mNqt3WThGuA7IC/kV+o=,0.999631,high,470
lmwbBiK2rRO7qraP6shGLDSBDrxj++cEsCXYaigNmpE=,0.999631,high,471
G7wJUJIQscD73r2HrjyTuJw7DpHBLk8IWMSJEMe1GzI=,0.999631,high,472
nRAii9wuxVbqmH6rYxnReh4QS/sBWBQxIxxIE23ZPLU=,0.99963,high,473
ASsphmQ+V+YDV8shM8lxjsb4JiSY9x9QxUK6Wpay8HM=,0.99963,high,474
8uB9xeFM6XvYXbyVl1y0bYK9vOjR2OHft55iHXavl5E=,0.99963,high,475
uwddOnC5+G7T/FBV+tRIJWgSDk4ec5YYoN3PE+Qg/H4=,0.99963,high,476
8ZfTiRx5+GFiuSqWFgS6AVlJouLfyopShy217uBsC+4=,0.99963,high,477
8Qs4TgTjfNiAux4niqUR0vgltB1M35tJf2yn1nDVpxg=,0.999629,high,478
ZkY490XeNlE7n0YOU3fJXGotCSe0PVNHHYXDZOORssM=,0.999628,high,479
mNxjQp7tj5R75t6YURnS713ElWgtw4GGyz68+KhKQds=,0.999628,high,480
yfpYiYZd4l8s0VMv9X26dCwoKbqei6AKxhX2G5rzUY0=,0.999628,high,481
HXmwtRO4Jhc6xsOLkj4RNybusqzYn71G2X9/vPiEPwo=,0.999628,high,482
0u2VHKX4t8nIDWUnuVfajE4T8lowmr7JK26Nyg+E6Ck=,0.999627,high,483
FMFy/vEvc4yEQa6MTWq39TWJIQqXdNNr6LEsRaXp1Qg=,0.999627,high,484
Nac4iusys69JEFIjDjd3qOdTgH/LKizCSZmWiAV4f2w=,0.999627,high,485
LxuAKXaKICOOMndHKm3TvXTm/3nUP2P8rJ4HUMET1Zc=,0.999626,high,486
L+H1Hs/7L2h24cMMRe487E+MPrtqhZIqSZsixpjZgKY=,0.999626,high,487
YpmFP4KZwPeIUBcD90OzNs3KnWDVaIJm5UZ7iTwNg8M=,0.999626,high,488
oh9bTGiBui/LxnFaAGlIZgXuOazrQ11iOJLdz/tWfm8=,0.999626,high,489
6TpMY2JBK1zxNI/wEpTAX/3aFI4kD3wqs3JcU62qcqI=,0.999626,high,490
cEAQi6YEvuKsvuJN9WSMOISr6JjAa6iJMq3ja7Ob5qs=,0.999626,high,491
ba2bTh9AxeIvwDiG8lEmizAhSMHb4DN9A7s21vE8KuI=,0.999625,high,492
c2g3H1GfAiGZSmmWlHLkUbzR8yEFE08WqoM11/W3iQQ=,0.999625,high,493
3lJWDZW/DUdG/H1VSW5biIsnTf+k30SqGQbHhG4PVeY=,0.999625,high,494
Bq5FqYzypub4WG6pedxYtqNlAWp+MNyMwA7wZaRYzA4=,0.999625,high,495
fiTBwLPfXxZYfZF1TFMRBn0NUZ0jjQlORyTNs4KEV08=,0.999625,high,496
kHhSjHCWJBMQe1UEnDyAm1n2VXjFgV65JUPRGj9Ez4U=,0.999625,high,497
0HufgXd64X+MBlgtKOM9PcyVemBmiS+vKbzg3WyKgw4=,0.999625,high,498
BlXiGueqWZReVmNSTMfnLtPsHHTUpANxD8K1JrpKXdQ=,0.999624,high,499
ZLMHQy0j7ZgAlBC0ZiinbverjirqUSb85OOqy3LzIzE=,0.999624,high,500
0Vi7dATGypQFQ5K/vP1tjch1+A2O+vU4tHaGQbbYK2s=,0.999624,high,501
gBuzGrIN3Nh5NLcMr9g184fsUi3J3CjovHcDCGHfGp0=,0.999624,high,502
VRr1AAAibSltyBH2QhZhpzoSAwSe3yZsPSWVF36aAQU=,0.999624,high,503
G1drHuLQqNM3khmHFf7vBOJvUMe6zef33uaF5AInCBU=,0.999624,high,504
bt9sKw/A7iUXp3kTqLO2Rz/h5MOmwMhGTbPP4Q2ouxw=,0.999623,high,505
vkyvEw6HQMK0+gg8cwTaN+19UfsLLdC4YqnjYRlDFS8=,0.999623,high,506
BLG25mWiLLlTezOFuhd1xc4JHksG0KEdPbN6gOQv5mw=,0.999623,high,507
/rDDqmpM6p6oNMs6BX8+e0JNAZTMuOKTESrOMkb+oOE=,0.999622,high,508
jRRegrJ924bztA8LQV/N7uj/jniK9nworfamHqqf7fY=,0.999622,high,509
vymZKwFg6DQwX8yBiswb2SyoklpHc09FgWSoWPCuMMk=,0.999622,high,510
FGVS9pPPqOyChoDZTLyHiWS+5l9Fr3y7GY4X/wXA2oo=,0.999621,high,511
V4EGUVCXOI5tl5+dSPdsAmpsqFOmrRMYyuMSSlboXJY=,0.999621,high,512
lwyZasbEj/1RJuBlXgRpKDlB5qcX+et7KoMWfOJxDro=,0.999621,high,513
l+UFUi/0pueMZ92hMVRF53iqCHQEvIQivSH6qmD+bOA=,0.999621,high,514
DYsiFPJ/TWHYO7eGSmesmXdN0L8TJLzzqK+YJV2rBLQ=,0.999621,high,515
5HCOtfN3SFwy2YQDdSlwcl6OlC+rZzpne4QV5PYDt1k=,0.99962,high,516
TQBYDWyUqupf4EdTxSnO/4autGakpwxZJWNSSy25ROg=,0.99962,high,517
8Y7M5ZZs3E7eqiD9IhWqivGU11a5wDCzqold82N1+4A=,0.999619,high,518
eDY3nAZDkbGwdEsZfMJ43MQzroTCKU/4QRGA0c9HB/M=,0.999618,high,519
kpljILfXosxtctmOYBgRoD140kHfKfs7qLqASj9PS8g=,0.999618,high,520
PGrLJXbwuOt1tWyQvVxHUIHkl9DU+WCMuXXjVjVtbAs=,0.999618,high,521
xYwIUirQEVUnUE9weZFt2a9tvGU0Ywm7xzAizwbvJ5g=,0.999618,high,522
guzTUFDTfw80+QdtTpqJUyTulXzyL+DxmucpjelhJ3c=,0.999617,high,523
L4hbJKFrDE+T9CjKkKnJyTPe8bw5TQEDQ+7EVx69FBQ=,0.999617,high,524
X6HFPAuuI2w6Nj9dJWrF3xyLq2oo8Dvb9JWf+v3n2mg=,0.999617,high,525
ipdXD8JE3OltFk/Or4kpBfRz8g/WuXYdC5FUbsBPsf0=,0.999616,high,526
V/WYZEpPmCgf38P2Ecu87jJqjXqsmI8Fa4tLqYWXgyc=,0.999616,high,527
tVF7EYSRGzB8aNAzcIByfEBHZ7LCVTYCb4HE4BLarxs=,0.999616,high,528
LejmpYOjkdUfzCaRCXyfPTIojav33u3nMwiiPhUqDcs=,0.999615,high,529
e75eF9uraThQXum6o9uR2OkyK/V0QyR3RmRe4YZqZ8A=,0.999615,high,530
/kthuzU8Y2Lj+jbd5wDXLUy/jUgHL7uutISHy8BsEVI=,0.999615,high,531
uY4xoBAs/ylcJhahF27iu1YVop3zxf2Dsp6PO1s3LJo=,0.999615,high,532
ACMr8RVuKS3MhOeZ3zmop1eOJ5mxnjS3EogPXnifnDI=,0.999615,high,533
wcwYEFD8WjCS2k1jpz5V4WgT2ku5TUxfVIdJ0cEkUyY=,0.999614,high,534
Ki124bJ29tgeCELxUw/znXEQwZgplhh0Fh/+EEV1ENE=,0.999614,high,535
